event_id,pipeline_id,task_id,event_type,status,event_timestamp,duration_sec,records_in,records_out,error_message,created_at
1647,5,15,task_started,running,2026-03-27 01:19:00,,,,,2026-03-27 01:19:00
1648,5,15,task_succeeded,success,2026-03-27 01:24:00,300,35521,34714,,2026-03-27 01:24:00
1649,5,,pipeline_completed,success,2026-03-27 01:25:00,2400,,,,2026-03-27 01:25:00
1650,5,,pipeline_started,running,2026-03-26 05:52:00,,,,,2026-03-26 05:52:00
1651,5,13,task_started,running,2026-03-26 05:53:00,,,,,2026-03-26 05:53:00
1652,5,13,task_succeeded,success,2026-03-26 06:00:00,420,26827,25725,,2026-03-26 06:00:00
1653,5,14,task_started,running,2026-03-26 06:02:00,,,,,2026-03-26 06:02:00
1654,5,14,task_failed,failed,2026-03-26 06:16:00,840,7570,,null values encountered,2026-03-26 06:16:00
1655,5,14,task_retry,retrying,2026-03-26 06:18:00,,,,,2026-03-26 06:18:00
1656,5,15,task_started,running,2026-03-26 06:33:00,,,,,2026-03-26 06:33:00
1657,5,15,task_succeeded,success,2026-03-26 06:38:00,300,17348,16446,,2026-03-26 06:38:00
1658,5,,pipeline_completed,completed_with_issues,2026-03-26 06:39:00,2820,,,,2026-03-26 06:39:00
1659,5,,pipeline_started,running,2026-03-25 07:40:00,,,,,2026-03-25 07:40:00
1660,5,13,task_started,running,2026-03-25 07:43:00,,,,,2026-03-25 07:43:00
1661,5,13,task_succeeded,success,2026-03-25 07:50:00,420,45162,44162,,2026-03-25 07:50:00
1662,5,14,task_started,running,2026-03-25 07:51:00,,,,,2026-03-25 07:51:00
1663,5,14,task_succeeded,success,2026-03-25 08:03:00,720,13178,11280,,2026-03-25 08:03:00
1664,5,15,task_started,running,2026-03-25 08:06:00,,,,,2026-03-25 08:06:00
1665,5,15,task_succeeded,success,2026-03-25 08:10:00,240,48520,44339,,2026-03-25 08:10:00
1666,5,,pipeline_completed,success,2026-03-25 08:11:00,1860,,,,2026-03-25 08:11:00
1667,5,,pipeline_started,running,2026-03-24 02:10:00,,,,,2026-03-24 02:10:00
1668,5,13,task_started,running,2026-03-24 02:11:00,,,,,2026-03-24 02:11:00
1669,5,13,task_succeeded,success,2026-03-24 02:21:00,600,33602,28578,,2026-03-24 02:21:00
1670,5,14,task_started,running,2026-03-24 02:24:00,,,,,2026-03-24 02:24:00
1671,5,14,task_succeeded,success,2026-03-24 02:40:00,960,9808,9634,,2026-03-24 02:40:00
1672,5,15,task_started,running,2026-03-24 02:41:00,,,,,2026-03-24 02:41:00
1673,5,15,task_succeeded,success,2026-03-24 02:45:00,240,13505,12148,,2026-03-24 02:45:00
1674,5,,pipeline_completed,success,2026-03-24 02:46:00,2160,,,,2026-03-24 02:46:00
1675,5,,pipeline_started,running,2026-03-23 00:18:00,,,,,2026-03-23 00:18:00
1676,5,13,task_started,running,2026-03-23 00:20:00,,,,,2026-03-23 00:20:00
1677,5,13,task_succeeded,success,2026-03-23 00:28:00,480,36222,29075,,2026-03-23 00:28:00
1678,5,14,task_started,running,2026-03-23 00:31:00,,,,,2026-03-23 00:31:00
1679,5,14,task_succeeded,success,2026-03-23 00:46:00,900,46930,41362,,2026-03-23 00:46:00
1680,5,15,task_started,running,2026-03-23 00:47:00,,,,,2026-03-23 00:47:00
1681,5,15,task_succeeded,success,2026-03-23 00:55:00,480,37496,35496,,2026-03-23 00:55:00
1682,5,,pipeline_completed,success,2026-03-23 00:56:00,2280,,,,2026-03-23 00:56:00
1683,5,,pipeline_started,running,2026-03-22 05:21:00,,,,,2026-03-22 05:21:00
1684,5,13,task_started,running,2026-03-22 05:22:00,,,,,2026-03-22 05:22:00
1685,5,13,task_succeeded,success,2026-03-22 05:29:00,420,45304,41705,,2026-03-22 05:29:00
1686,5,14,task_started,running,2026-03-22 05:31:00,,,,,2026-03-22 05:31:00
1687,5,14,task_succeeded,success,2026-03-22 05:51:00,1200,31347,28645,,2026-03-22 05:51:00
1688,5,15,task_started,running,2026-03-22 05:54:00,,,,,2026-03-22 05:54:00
1689,5,15,task_succeeded,success,2026-03-22 05:59:00,300,28466,23988,,2026-03-22 05:59:00
1690,5,,pipeline_completed,success,2026-03-22 06:00:00,2340,,,,2026-03-22 06:00:00
1691,5,,pipeline_started,running,2026-03-21 14:23:00,,,,,2026-03-21 14:23:00
1692,5,13,task_started,running,2026-03-21 14:26:00,,,,,2026-03-21 14:26:00
1693,5,13,task_succeeded,success,2026-03-21 14:36:00,600,3942,3722,,2026-03-21 14:36:00
1694,5,14,task_started,running,2026-03-21 14:37:00,,,,,2026-03-21 14:37:00
1695,5,14,task_succeeded,success,2026-03-21 14:50:00,780,15127,12747,,2026-03-21 14:50:00
1696,5,15,task_started,running,2026-03-21 14:51:00,,,,,2026-03-21 14:51:00
1697,5,15,task_succeeded,success,2026-03-21 14:55:00,240,43626,43502,,2026-03-21 14:55:00
1698,5,,pipeline_completed,success,2026-03-21 14:56:00,1980,,,,2026-03-21 14:56:00
1699,5,,pipeline_started,running,2026-03-20 11:43:00,,,,,2026-03-20 11:43:00
1700,5,13,task_started,running,2026-03-20 11:45:00,,,,,2026-03-20 11:45:00
1701,5,13,task_succeeded,success,2026-03-20 11:54:00,540,12158,10445,,2026-03-20 11:54:00
1702,5,14,task_started,running,2026-03-20 11:56:00,,,,,2026-03-20 11:56:00
1703,5,14,task_succeeded,success,2026-03-20 12:15:00,1140,22119,20978,,2026-03-20 12:15:00
1704,5,15,task_started,running,2026-03-20 12:17:00,,,,,2026-03-20 12:17:00
1705,5,15,task_succeeded,success,2026-03-20 12:25:00,480,2553,2334,,2026-03-20 12:25:00
1706,5,,pipeline_completed,success,2026-03-20 12:26:00,2580,,,,2026-03-20 12:26:00
1707,5,,pipeline_started,running,2026-03-20 05:36:00,,,,,2026-03-20 05:36:00
1708,5,13,task_started,running,2026-03-20 05:38:00,,,,,2026-03-20 05:38:00
1709,5,13,task_succeeded,success,2026-03-20 05:45:00,420,32951,28625,,2026-03-20 05:45:00
1710,5,14,task_started,running,2026-03-20 05:47:00,,,,,2026-03-20 05:47:00
1711,5,14,task_succeeded,success,2026-03-20 06:06:00,1140,42831,41915,,2026-03-20 06:06:00
1712,5,15,task_started,running,2026-03-20 06:09:00,,,,,2026-03-20 06:09:00
1713,5,15,task_succeeded,success,2026-03-20 06:14:00,300,36749,34718,,2026-03-20 06:14:00
1714,5,,pipeline_completed,success,2026-03-20 06:15:00,2340,,,,2026-03-20 06:15:00
1715,5,,pipeline_started,running,2026-03-19 14:55:00,,,,,2026-03-19 14:55:00
1716,5,13,task_started,running,2026-03-19 14:56:00,,,,,2026-03-19 14:56:00
1717,5,13,task_succeeded,success,2026-03-19 15:04:00,480,40915,36764,,2026-03-19 15:04:00
1718,5,14,task_started,running,2026-03-19 15:06:00,,,,,2026-03-19 15:06:00
1719,5,14,task_succeeded,success,2026-03-19 15:26:00,1200,26240,22565,,2026-03-19 15:26:00
1720,5,15,task_started,running,2026-03-19 15:27:00,,,,,2026-03-19 15:27:00
1721,5,15,task_succeeded,success,2026-03-19 15:34:00,420,31706,28648,,2026-03-19 15:34:00
1722,5,,pipeline_completed,success,2026-03-19 15:35:00,2400,,,,2026-03-19 15:35:00
1723,5,,pipeline_started,running,2026-03-18 22:13:00,,,,,2026-03-18 22:13:00
1724,5,13,task_started,running,2026-03-18 22:16:00,,,,,2026-03-18 22:16:00
1725,5,13,task_failed,failed,2026-03-18 22:25:00,540,28355,,schema mismatch,2026-03-18 22:25:00
1726,5,13,task_retry,retrying,2026-03-18 22:27:00,,,,,2026-03-18 22:27:00
1727,5,14,task_started,running,2026-03-18 22:39:00,,,,,2026-03-18 22:39:00
1728,5,14,task_succeeded,success,2026-03-18 22:57:00,1080,11569,9985,,2026-03-18 22:57:00
1729,5,15,task_started,running,2026-03-18 23:00:00,,,,,2026-03-18 23:00:00
1730,5,15,task_succeeded,success,2026-03-18 23:04:00,240,6781,5844,,2026-03-18 23:04:00
1731,5,,pipeline_completed,completed_with_issues,2026-03-18 23:05:00,3120,,,,2026-03-18 23:05:00
1732,5,,pipeline_started,running,2026-03-18 02:18:00,,,,,2026-03-18 02:18:00
1733,5,13,task_started,running,2026-03-18 02:19:00,,,,,2026-03-18 02:19:00
1734,5,13,task_succeeded,success,2026-03-18 02:24:00,300,21693,20970,,2026-03-18 02:24:00
1735,5,14,task_started,running,2026-03-18 02:26:00,,,,,2026-03-18 02:26:00
1736,5,14,task_succeeded,success,2026-03-18 02:42:00,960,15167,13648,,2026-03-18 02:42:00
1737,5,15,task_started,running,2026-03-18 02:44:00,,,,,2026-03-18 02:44:00
1738,5,15,task_succeeded,success,2026-03-18 02:52:00,480,20015,17280,,2026-03-18 02:52:00
1739,5,,pipeline_completed,success,2026-03-18 02:53:00,2100,,,,2026-03-18 02:53:00
1740,5,,pipeline_started,running,2026-03-17 01:15:00,,,,,2026-03-17 01:15:00
1741,5,13,task_started,running,2026-03-17 01:16:00,,,,,2026-03-17 01:16:00
1742,5,13,task_succeeded,success,2026-03-17 01:24:00,480,33159,33034,,2026-03-17 01:24:00
1743,5,14,task_started,running,2026-03-17 01:27:00,,,,,2026-03-17 01:27:00
1744,5,14,task_succeeded,success,2026-03-17 01:40:00,780,32798,30774,,2026-03-17 01:40:00
1745,5,15,task_started,running,2026-03-17 01:42:00,,,,,2026-03-17 01:42:00
1746,5,15,task_failed,failed,2026-03-17 01:47:00,300,26555,,connection timeout,2026-03-17 01:47:00
1747,5,15,task_retry,retrying,2026-03-17 01:49:00,,,,,2026-03-17 01:49:00
1748,5,,pipeline_completed,completed_with_issues,2026-03-17 01:55:00,2400,,,,2026-03-17 01:55:00
1749,5,,pipeline_started,running,2026-03-17 12:43:00,,,,,2026-03-17 12:43:00
1750,5,13,task_started,running,2026-03-17 12:44:00,,,,,2026-03-17 12:44:00
1751,5,13,task_failed,failed,2026-03-17 12:51:00,420,6107,,connection timeout,2026-03-17 12:51:00
1752,5,13,task_retry,retrying,2026-03-17 12:53:00,,,,,2026-03-17 12:53:00
1753,5,14,task_started,running,2026-03-17 13:03:00,,,,,2026-03-17 13:03:00
1754,5,14,task_succeeded,success,2026-03-17 13:18:00,900,44954,44247,,2026-03-17 13:18:00
1755,5,15,task_started,running,2026-03-17 13:19:00,,,,,2026-03-17 13:19:00
1756,5,15,task_succeeded,success,2026-03-17 13:27:00,480,21067,18587,,2026-03-17 13:27:00
1757,5,,pipeline_completed,completed_with_issues,2026-03-17 13:28:00,2700,,,,2026-03-17 13:28:00
1758,5,,pipeline_started,running,2026-03-16 14:48:00,,,,,2026-03-16 14:48:00
1759,5,13,task_started,running,2026-03-16 14:49:00,,,,,2026-03-16 14:49:00
1760,5,13,task_succeeded,success,2026-03-16 14:55:00,360,24171,21168,,2026-03-16 14:55:00
1761,5,14,task_started,running,2026-03-16 14:56:00,,,,,2026-03-16 14:56:00
1762,5,14,task_failed,failed,2026-03-16 15:12:00,960,1761,,out of memory,2026-03-16 15:12:00
1763,5,14,task_retry,retrying,2026-03-16 15:14:00,,,,,2026-03-16 15:14:00
1764,5,15,task_started,running,2026-03-16 15:31:00,,,,,2026-03-16 15:31:00
1765,5,15,task_succeeded,success,2026-03-16 15:34:00,180,31613,30974,,2026-03-16 15:34:00
1766,5,,pipeline_completed,completed_with_issues,2026-03-16 15:35:00,2820,,,,2026-03-16 15:35:00
1767,5,,pipeline_started,running,2026-03-16 00:08:00,,,,,2026-03-16 00:08:00
1768,5,13,task_started,running,2026-03-16 00:11:00,,,,,2026-03-16 00:11:00
1769,5,13,task_succeeded,success,2026-03-16 00:16:00,300,23856,23116,,2026-03-16 00:16:00
1770,5,14,task_started,running,2026-03-16 00:18:00,,,,,2026-03-16 00:18:00
1771,5,14,task_succeeded,success,2026-03-16 00:28:00,600,3596,3509,,2026-03-16 00:28:00
1772,5,15,task_started,running,2026-03-16 00:31:00,,,,,2026-03-16 00:31:00
1773,5,15,task_succeeded,success,2026-03-16 00:34:00,180,1130,961,,2026-03-16 00:34:00
1774,5,,pipeline_completed,success,2026-03-16 00:35:00,1620,,,,2026-03-16 00:35:00
1775,5,,pipeline_started,running,2026-03-15 21:22:00,,,,,2026-03-15 21:22:00
1776,5,13,task_started,running,2026-03-15 21:25:00,,,,,2026-03-15 21:25:00
1777,5,13,task_succeeded,success,2026-03-15 21:34:00,540,6505,6137,,2026-03-15 21:34:00
1778,5,14,task_started,running,2026-03-15 21:35:00,,,,,2026-03-15 21:35:00
1779,5,14,task_succeeded,success,2026-03-15 21:49:00,840,41323,40276,,2026-03-15 21:49:00
1780,5,15,task_started,running,2026-03-15 21:52:00,,,,,2026-03-15 21:52:00
1781,5,15,task_succeeded,success,2026-03-15 21:56:00,240,23034,18889,,2026-03-15 21:56:00
1782,5,,pipeline_completed,success,2026-03-15 21:57:00,2100,,,,2026-03-15 21:57:00
1783,5,,pipeline_started,running,2026-03-14 17:50:00,,,,,2026-03-14 17:50:00
1784,5,13,task_started,running,2026-03-14 17:52:00,,,,,2026-03-14 17:52:00
1785,5,13,task_succeeded,success,2026-03-14 17:57:00,300,42321,42006,,2026-03-14 17:57:00
1786,5,14,task_started,running,2026-03-14 18:00:00,,,,,2026-03-14 18:00:00
1787,5,14,task_succeeded,success,2026-03-14 18:18:00,1080,36229,33606,,2026-03-14 18:18:00
1788,5,15,task_started,running,2026-03-14 18:21:00,,,,,2026-03-14 18:21:00
1789,5,15,task_failed,failed,2026-03-14 18:25:00,240,17151,,null values encountered,2026-03-14 18:25:00
1790,5,15,task_retry,retrying,2026-03-14 18:27:00,,,,,2026-03-14 18:27:00
1791,5,,pipeline_completed,completed_with_issues,2026-03-14 18:32:00,2520,,,,2026-03-14 18:32:00
1792,5,,pipeline_started,running,2026-03-14 12:34:00,,,,,2026-03-14 12:34:00
1793,5,13,task_started,running,2026-03-14 12:36:00,,,,,2026-03-14 12:36:00
1794,5,13,task_succeeded,success,2026-03-14 12:45:00,540,26636,24240,,2026-03-14 12:45:00
1795,5,14,task_started,running,2026-03-14 12:48:00,,,,,2026-03-14 12:48:00
1796,5,14,task_succeeded,success,2026-03-14 12:59:00,660,36726,32959,,2026-03-14 12:59:00
1797,5,15,task_started,running,2026-03-14 13:01:00,,,,,2026-03-14 13:01:00
1798,5,15,task_succeeded,success,2026-03-14 13:05:00,240,17448,14843,,2026-03-14 13:05:00
1799,5,,pipeline_completed,success,2026-03-14 13:06:00,1920,,,,2026-03-14 13:06:00
1800,6,,pipeline_started,running,2026-04-12 01:32:00,,,,,2026-04-12 01:32:00
1801,6,16,task_started,running,2026-04-12 01:35:00,,,,,2026-04-12 01:35:00
1802,6,16,task_succeeded,success,2026-04-12 01:45:00,600,3431,3147,,2026-04-12 01:45:00
1803,6,17,task_started,running,2026-04-12 01:46:00,,,,,2026-04-12 01:46:00
1804,6,17,task_succeeded,success,2026-04-12 02:05:00,1140,27872,25267,,2026-04-12 02:05:00
1805,6,18,task_started,running,2026-04-12 02:07:00,,,,,2026-04-12 02:07:00
1806,6,18,task_succeeded,success,2026-04-12 02:13:00,360,15029,14684,,2026-04-12 02:13:00
1807,6,,pipeline_completed,success,2026-04-12 02:14:00,2520,,,,2026-04-12 02:14:00
1808,6,,pipeline_started,running,2026-04-11 06:50:00,,,,,2026-04-11 06:50:00
1809,6,16,task_started,running,2026-04-11 06:51:00,,,,,2026-04-11 06:51:00
1810,6,16,task_succeeded,success,2026-04-11 06:56:00,300,1746,1551,,2026-04-11 06:56:00
1811,6,17,task_started,running,2026-04-11 06:58:00,,,,,2026-04-11 06:58:00
1812,6,17,task_succeeded,success,2026-04-11 07:13:00,900,44249,37602,,2026-04-11 07:13:00
1813,6,18,task_started,running,2026-04-11 07:16:00,,,,,2026-04-11 07:16:00
1814,6,18,task_succeeded,success,2026-04-11 07:21:00,300,27507,25192,,2026-04-11 07:21:00
1815,6,,pipeline_completed,success,2026-04-11 07:22:00,1920,,,,2026-04-11 07:22:00
1816,6,,pipeline_started,running,2026-04-10 05:36:00,,,,,2026-04-10 05:36:00
1817,6,16,task_started,running,2026-04-10 05:38:00,,,,,2026-04-10 05:38:00
1818,6,16,task_succeeded,success,2026-04-10 05:43:00,300,25591,24048,,2026-04-10 05:43:00
1819,6,17,task_started,running,2026-04-10 05:44:00,,,,,2026-04-10 05:44:00
1820,6,17,task_succeeded,success,2026-04-10 05:59:00,900,25984,24450,,2026-04-10 05:59:00
1821,6,18,task_started,running,2026-04-10 06:02:00,,,,,2026-04-10 06:02:00
1822,6,18,task_succeeded,success,2026-04-10 06:07:00,300,5446,4839,,2026-04-10 06:07:00
1823,6,,pipeline_completed,success,2026-04-10 06:08:00,1920,,,,2026-04-10 06:08:00
1824,6,,pipeline_started,running,2026-04-09 07:28:00,,,,,2026-04-09 07:28:00
1825,6,16,task_started,running,2026-04-09 07:30:00,,,,,2026-04-09 07:30:00
1826,6,16,task_succeeded,success,2026-04-09 07:39:00,540,16599,14817,,2026-04-09 07:39:00
1827,6,17,task_started,running,2026-04-09 07:42:00,,,,,2026-04-09 07:42:00
1828,6,17,task_succeeded,success,2026-04-09 07:54:00,720,44249,36453,,2026-04-09 07:54:00
1829,6,18,task_started,running,2026-04-09 07:57:00,,,,,2026-04-09 07:57:00
1830,6,18,task_succeeded,success,2026-04-09 08:01:00,240,15109,12849,,2026-04-09 08:01:00
1831,6,,pipeline_completed,success,2026-04-09 08:02:00,2040,,,,2026-04-09 08:02:00
1832,6,,pipeline_started,running,2026-04-09 18:45:00,,,,,2026-04-09 18:45:00
1833,6,16,task_started,running,2026-04-09 18:47:00,,,,,2026-04-09 18:47:00
1834,6,16,task_succeeded,success,2026-04-09 18:56:00,540,43587,40925,,2026-04-09 18:56:00
1835,6,17,task_started,running,2026-04-09 18:59:00,,,,,2026-04-09 18:59:00
1836,6,17,task_succeeded,success,2026-04-09 19:16:00,1020,19708,18467,,2026-04-09 19:16:00
1837,6,18,task_started,running,2026-04-09 19:17:00,,,,,2026-04-09 19:17:00
1838,6,18,task_failed,failed,2026-04-09 19:23:00,360,47599,,source data unavailable,2026-04-09 19:23:00
1839,6,18,task_retry,retrying,2026-04-09 19:25:00,,,,,2026-04-09 19:25:00
1840,6,,pipeline_completed,completed_with_issues,2026-04-09 19:32:00,2820,,,,2026-04-09 19:32:00
1841,6,,pipeline_started,running,2026-04-08 06:21:00,,,,,2026-04-08 06:21:00
1842,6,16,task_started,running,2026-04-08 06:23:00,,,,,2026-04-08 06:23:00
1843,6,16,task_succeeded,success,2026-04-08 06:30:00,420,16055,15934,,2026-04-08 06:30:00
1844,6,17,task_started,running,2026-04-08 06:31:00,,,,,2026-04-08 06:31:00
1845,6,17,task_failed,failed,2026-04-08 06:50:00,1140,38471,,schema mismatch,2026-04-08 06:50:00
1846,6,17,task_retry,retrying,2026-04-08 06:52:00,,,,,2026-04-08 06:52:00
1847,6,18,task_started,running,2026-04-08 07:12:00,,,,,2026-04-08 07:12:00
1848,6,18,task_failed,failed,2026-04-08 07:15:00,180,10166,,schema mismatch,2026-04-08 07:15:00
1849,6,18,task_retry,retrying,2026-04-08 07:17:00,,,,,2026-04-08 07:17:00
1850,6,,pipeline_completed,completed_with_issues,2026-04-08 07:21:00,3600,,,,2026-04-08 07:21:00
1851,6,,pipeline_started,running,2026-04-07 17:26:00,,,,,2026-04-07 17:26:00
1852,6,16,task_started,running,2026-04-07 17:29:00,,,,,2026-04-07 17:29:00
1853,6,16,task_succeeded,success,2026-04-07 17:36:00,420,26746,22627,,2026-04-07 17:36:00
1854,6,17,task_started,running,2026-04-07 17:38:00,,,,,2026-04-07 17:38:00
1855,6,17,task_succeeded,success,2026-04-07 17:56:00,1080,28089,26250,,2026-04-07 17:56:00
1856,6,18,task_started,running,2026-04-07 17:58:00,,,,,2026-04-07 17:58:00
1857,6,18,task_failed,failed,2026-04-07 18:04:00,360,14240,,connection timeout,2026-04-07 18:04:00
1858,6,18,task_retry,retrying,2026-04-07 18:06:00,,,,,2026-04-07 18:06:00
1859,6,,pipeline_completed,completed_with_issues,2026-04-07 18:13:00,2820,,,,2026-04-07 18:13:00
1860,6,,pipeline_started,running,2026-04-06 03:26:00,,,,,2026-04-06 03:26:00
1861,6,16,task_started,running,2026-04-06 03:27:00,,,,,2026-04-06 03:27:00
1862,6,16,task_succeeded,success,2026-04-06 03:34:00,420,29700,27558,,2026-04-06 03:34:00
1863,6,17,task_started,running,2026-04-06 03:35:00,,,,,2026-04-06 03:35:00
1864,6,17,task_succeeded,success,2026-04-06 03:50:00,900,28915,26414,,2026-04-06 03:50:00
1865,6,18,task_started,running,2026-04-06 03:52:00,,,,,2026-04-06 03:52:00
1866,6,18,task_failed,failed,2026-04-06 03:58:00,360,18711,,source data unavailable,2026-04-06 03:58:00
1867,6,18,task_retry,retrying,2026-04-06 04:00:00,,,,,2026-04-06 04:00:00
1868,6,,pipeline_completed,completed_with_issues,2026-04-06 04:07:00,2460,,,,2026-04-06 04:07:00
1869,6,,pipeline_started,running,2026-04-05 22:29:00,,,,,2026-04-05 22:29:00
1870,6,16,task_started,running,2026-04-05 22:30:00,,,,,2026-04-05 22:30:00
1871,6,16,task_succeeded,success,2026-04-05 22:39:00,540,8936,7778,,2026-04-05 22:39:00
1872,6,17,task_started,running,2026-04-05 22:41:00,,,,,2026-04-05 22:41:00
1873,6,17,task_succeeded,success,2026-04-05 22:54:00,780,15178,14903,,2026-04-05 22:54:00
1874,6,18,task_started,running,2026-04-05 22:57:00,,,,,2026-04-05 22:57:00
1875,6,18,task_succeeded,success,2026-04-05 23:05:00,480,13283,12401,,2026-04-05 23:05:00
1876,6,,pipeline_completed,success,2026-04-05 23:06:00,2220,,,,2026-04-05 23:06:00
1877,6,,pipeline_started,running,2026-04-04 22:58:00,,,,,2026-04-04 22:58:00
1878,6,16,task_started,running,2026-04-04 23:00:00,,,,,2026-04-04 23:00:00
1879,6,16,task_succeeded,success,2026-04-04 23:10:00,600,12515,10944,,2026-04-04 23:10:00
1880,6,17,task_started,running,2026-04-04 23:11:00,,,,,2026-04-04 23:11:00
1881,6,17,task_succeeded,success,2026-04-04 23:23:00,720,8566,7289,,2026-04-04 23:23:00
1882,6,18,task_started,running,2026-04-04 23:24:00,,,,,2026-04-04 23:24:00
1883,6,18,task_succeeded,success,2026-04-04 23:28:00,240,11308,9600,,2026-04-04 23:28:00
1884,6,,pipeline_completed,success,2026-04-04 23:29:00,1860,,,,2026-04-04 23:29:00
1885,6,,pipeline_started,running,2026-04-04 02:53:00,,,,,2026-04-04 02:53:00
1886,6,16,task_started,running,2026-04-04 02:56:00,,,,,2026-04-04 02:56:00
1887,6,16,task_succeeded,success,2026-04-04 03:01:00,300,16068,13536,,2026-04-04 03:01:00
1888,6,17,task_started,running,2026-04-04 03:03:00,,,,,2026-04-04 03:03:00
1889,6,17,task_succeeded,success,2026-04-04 03:20:00,1020,46311,41929,,2026-04-04 03:20:00
1890,6,18,task_started,running,2026-04-04 03:22:00,,,,,2026-04-04 03:22:00
1891,6,18,task_succeeded,success,2026-04-04 03:30:00,480,48489,45602,,2026-04-04 03:30:00
1892,6,,pipeline_completed,success,2026-04-04 03:31:00,2280,,,,2026-04-04 03:31:00
1893,6,,pipeline_started,running,2026-04-03 16:52:00,,,,,2026-04-03 16:52:00
1894,6,16,task_started,running,2026-04-03 16:55:00,,,,,2026-04-03 16:55:00
1895,6,16,task_succeeded,success,2026-04-03 17:04:00,540,9672,8653,,2026-04-03 17:04:00
1896,6,17,task_started,running,2026-04-03 17:05:00,,,,,2026-04-03 17:05:00
1897,6,17,task_failed,failed,2026-04-03 17:20:00,900,45640,,source data unavailable,2026-04-03 17:20:00
1898,6,17,task_retry,retrying,2026-04-03 17:22:00,,,,,2026-04-03 17:22:00
1899,6,18,task_started,running,2026-04-03 17:39:00,,,,,2026-04-03 17:39:00
1900,6,18,task_succeeded,success,2026-04-03 17:44:00,300,32316,27527,,2026-04-03 17:44:00
1901,6,,pipeline_completed,completed_with_issues,2026-04-03 17:45:00,3180,,,,2026-04-03 17:45:00
1902,6,,pipeline_started,running,2026-04-03 18:05:00,,,,,2026-04-03 18:05:00
1903,6,16,task_started,running,2026-04-03 18:07:00,,,,,2026-04-03 18:07:00
1904,6,16,task_succeeded,success,2026-04-03 18:16:00,540,13958,13731,,2026-04-03 18:16:00
1905,6,17,task_started,running,2026-04-03 18:19:00,,,,,2026-04-03 18:19:00
1906,6,17,task_succeeded,success,2026-04-03 18:34:00,900,30785,25044,,2026-04-03 18:34:00
1907,6,18,task_started,running,2026-04-03 18:37:00,,,,,2026-04-03 18:37:00
1908,6,18,task_succeeded,success,2026-04-03 18:42:00,300,4729,4331,,2026-04-03 18:42:00
1909,6,,pipeline_completed,success,2026-04-03 18:43:00,2280,,,,2026-04-03 18:43:00
1910,6,,pipeline_started,running,2026-04-02 19:19:00,,,,,2026-04-02 19:19:00
1911,6,16,task_started,running,2026-04-02 19:20:00,,,,,2026-04-02 19:20:00
1912,6,16,task_succeeded,success,2026-04-02 19:25:00,300,33841,30137,,2026-04-02 19:25:00
1913,6,17,task_started,running,2026-04-02 19:28:00,,,,,2026-04-02 19:28:00
1914,6,17,task_succeeded,success,2026-04-02 19:45:00,1020,17069,16530,,2026-04-02 19:45:00
1915,6,18,task_started,running,2026-04-02 19:48:00,,,,,2026-04-02 19:48:00
1916,6,18,task_failed,failed,2026-04-02 19:56:00,480,5145,,connection timeout,2026-04-02 19:56:00
1917,6,18,task_retry,retrying,2026-04-02 19:58:00,,,,,2026-04-02 19:58:00
1918,6,,pipeline_completed,completed_with_issues,2026-04-02 20:07:00,2880,,,,2026-04-02 20:07:00
1919,6,,pipeline_started,running,2026-04-02 12:52:00,,,,,2026-04-02 12:52:00
1920,6,16,task_started,running,2026-04-02 12:55:00,,,,,2026-04-02 12:55:00
1921,6,16,task_succeeded,success,2026-04-02 13:00:00,300,17778,14961,,2026-04-02 13:00:00
1922,6,17,task_started,running,2026-04-02 13:01:00,,,,,2026-04-02 13:01:00
1923,6,17,task_succeeded,success,2026-04-02 13:13:00,720,15152,13608,,2026-04-02 13:13:00
1924,6,18,task_started,running,2026-04-02 13:14:00,,,,,2026-04-02 13:14:00
1925,6,18,task_succeeded,success,2026-04-02 13:18:00,240,6827,6680,,2026-04-02 13:18:00
1926,6,,pipeline_completed,success,2026-04-02 13:19:00,1620,,,,2026-04-02 13:19:00
1927,6,,pipeline_started,running,2026-04-01 08:08:00,,,,,2026-04-01 08:08:00
1928,6,16,task_started,running,2026-04-01 08:09:00,,,,,2026-04-01 08:09:00
1929,6,16,task_succeeded,success,2026-04-01 08:16:00,420,22207,19878,,2026-04-01 08:16:00
1930,6,17,task_started,running,2026-04-01 08:17:00,,,,,2026-04-01 08:17:00
1931,6,17,task_succeeded,success,2026-04-01 08:31:00,840,41855,35301,,2026-04-01 08:31:00
1932,6,18,task_started,running,2026-04-01 08:33:00,,,,,2026-04-01 08:33:00
1933,6,18,task_succeeded,success,2026-04-01 08:41:00,480,28602,26402,,2026-04-01 08:41:00
1934,6,,pipeline_completed,success,2026-04-01 08:42:00,2040,,,,2026-04-01 08:42:00
1935,6,,pipeline_started,running,2026-04-01 03:07:00,,,,,2026-04-01 03:07:00
1936,6,16,task_started,running,2026-04-01 03:09:00,,,,,2026-04-01 03:09:00
1937,6,16,task_succeeded,success,2026-04-01 03:16:00,420,9244,8855,,2026-04-01 03:16:00
1938,6,17,task_started,running,2026-04-01 03:17:00,,,,,2026-04-01 03:17:00
1939,6,17,task_failed,failed,2026-04-01 03:28:00,660,13173,,schema mismatch,2026-04-01 03:28:00
1940,6,17,task_retry,retrying,2026-04-01 03:30:00,,,,,2026-04-01 03:30:00
1941,6,18,task_started,running,2026-04-01 03:42:00,,,,,2026-04-01 03:42:00
